2009 STAD BEV18_22 51135
2010 STAD BEV18_22 51921
2011 STAD BEV18_22 53808
2012 STAD BEV18_22 54421
2013 STAD BEV18_22 54883
2014 STAD BEV18_22 55035
2015 STAD BEV18_22 55061
2016 STAD BEV18_22 55227
2017 STAD BEV18_22 54726
2018 STAD BEV18_22 54363
2018 STAD BEV18_22NL 21814
2018 STAD BEV18_22NW 23292
2018 STAD BEV18_22W 9257
2011 STAD BEV18_64 551437
2012 STAD BEV18_64 556432
2013 STAD BEV18_64 561158
2014 STAD BEV18_64 568462
2015 STAD BEV18_64 576164
2016 STAD BEV18_64 585648
2017 STAD BEV18_64 593556
2018 STAD BEV18_64 600297
2005 STAD BEV20_24 51278
2006 STAD BEV20_24 53041
2007 STAD BEV20_24 54629
2008 STAD BEV20_24 56967
2009 STAD BEV20_24 59394
2010 STAD BEV20_24 60743
2011 STAD BEV20_24 63433
2012 STAD BEV20_24 64680
2013 STAD BEV20_24 66091
2014 STAD BEV20_24 67260
2015 STAD BEV20_24 68515
2016 STAD BEV20_24 69752
2017 STAD BEV20_24 69821
2018 STAD BEV20_24 69308
2005 STAD BEV23_39 237106
2006 STAD BEV23_39 233506
2007 STAD BEV23_39 230776
2008 STAD BEV23_39 231232
2009 STAD BEV23_39 234588
2010 STAD BEV23_39 237913
2011 STAD BEV23_39 241431
2012 STAD BEV23_39 244251
2013 STAD BEV23_39 247287
2014 STAD BEV23_39 252355
2015 STAD BEV23_39 258050
2016 STAD BEV23_39 266168
2017 STAD BEV23_39 273606
2018 STAD BEV23_39 279935
2018 STAD BEV23_39NL 122620
2018 STAD BEV23_39NW 94445
2018 STAD BEV23_39W 62870
2005 STAD BEV25_29 67120
2006 STAD BEV25_29 67168
2007 STAD BEV25_29 67824
2008 STAD BEV25_29 69237
2009 STAD BEV25_29 71877
2010 STAD BEV25_29 74305
2011 STAD BEV25_29 75956
2012 STAD BEV25_29 77803
2013 STAD BEV25_29 79313
2014 STAD BEV25_29 82027
2015 STAD BEV25_29 85166
2016 STAD BEV25_29 89072
2017 STAD BEV25_29 92600
2018 STAD BEV25_29 95793
2005 STAD BEV30_34 77265
2006 STAD BEV30_34 73736
2007 STAD BEV30_34 71163
2008 STAD BEV30_34 69730
2009 STAD BEV30_34 70082
2010 STAD BEV30_34 70641
2011 STAD BEV30_34 72857
2012 STAD BEV30_34 74308
2013 STAD BEV30_34 75192
2014 STAD BEV30_34 76565
2015 STAD BEV30_34 78278
2016 STAD BEV30_34 80023
2017 STAD BEV30_34 82356
2018 STAD BEV30_34 84876
2005 STAD BEV35_39 70484
2006 STAD BEV35_39 70013
2007 STAD BEV35_39 68965
2008 STAD BEV35_39 68286
2009 STAD BEV35_39 67263
2010 STAD BEV35_39 66598
2011 STAD BEV35_39 65156
2012 STAD BEV35_39 64224
2013 STAD BEV35_39 64122
2014 STAD BEV35_39 64363
2015 STAD BEV35_39 64188
2016 STAD BEV35_39 65291
2017 STAD BEV35_39 66212
2018 STAD BEV35_39 66592
2005 STAD BEV40_44 64049
2006 STAD BEV40_44 63535
2007 STAD BEV40_44 63067
2008 STAD BEV40_44 61940
2009 STAD BEV40_44 61371
2010 STAD BEV40_44 61264
2011 STAD BEV40_44 61834
2012 STAD BEV40_44 62126
2013 STAD BEV40_44 62198
2014 STAD BEV40_44 61737
2015 STAD BEV40_44 60845
2016 STAD BEV40_44 59316
2017 STAD BEV40_44 57840
2018 STAD BEV40_44 57152
2005 STAD BEV40_64 235844
2006 STAD BEV40_64 238746
2007 STAD BEV40_64 241455
2008 STAD BEV40_64 244024
2009 STAD BEV40_64 247171
2010 STAD BEV40_64 251348
2011 STAD BEV40_64 256198
2012 STAD BEV40_64 257760
2013 STAD BEV40_64 258988
2014 STAD BEV40_64 261072
2015 STAD BEV40_64 263053
2016 STAD BEV40_64 264253
2017 STAD BEV40_64 265224
2018 STAD BEV40_64 265999
2018 STAD BEV40_64NL 126296
2018 STAD BEV40_64NW 94842
2018 STAD BEV40_64W 44861
2005 STAD BEV45_49 53647
2006 STAD BEV45_49 54791
2007 STAD BEV45_49 55254
2008 STAD BEV45_49 56326
2009 STAD BEV45_49 57040
2010 STAD BEV45_49 58411
2011 STAD BEV45_49 58529
2012 STAD BEV45_49 58609
2013 STAD BEV45_49 58140
2014 STAD BEV45_49 58106
2015 STAD BEV45_49 57838
2016 STAD BEV45_49 58311
2017 STAD BEV45_49 58610
2018 STAD BEV45_49 58457
2005 STAD BEV4_11 60134
2006 STAD BEV4_11 60004
2007 STAD BEV4_11 59970
2008 STAD BEV4_11 60532
2009 STAD BEV4_11 61113
2010 STAD BEV4_11 61874
2011 STAD BEV4_11 62307
2012 STAD BEV4_11 62662
2013 STAD BEV4_11 63248
2014 STAD BEV4_11 64251
2015 STAD BEV4_11 65420
2016 STAD BEV4_11 65813
2017 STAD BEV4_11 65768
2018 STAD BEV4_11 65196
2005 STAD BEV4_12 67361
2006 STAD BEV4_12 66898
2007 STAD BEV4_12 66752
2008 STAD BEV4_12 67046
2009 STAD BEV4_12 67818
2010 STAD BEV4_12 68811
2011 STAD BEV4_12 69394
2012 STAD BEV4_12 69802
2013 STAD BEV4_12 70688
2014 STAD BEV4_12 71679
2015 STAD BEV4_12 72727
2016 STAD BEV4_12 73311
2017 STAD BEV4_12 73243
2018 STAD BEV4_12 72821
2005 STAD BEV4_12_P 9.1
2006 STAD BEV4_12_P 9
2007 STAD BEV4_12_P 9
2008 STAD BEV4_12_P 9
2009 STAD BEV4_12_P 9
2010 STAD BEV4_12_P 9
2011 STAD BEV4_12_P 8.9
2012 STAD BEV4_12_P 8.8
2013 STAD BEV4_12_P 8.8
2014 STAD BEV4_12_P 8.8
2015 STAD BEV4_12_P 8.8
2016 STAD BEV4_12_P 8.8
2017 STAD BEV4_12_P 8.7
2018 STAD BEV4_12_P 8.5
2005 STAD BEV50_54 46184
2006 STAD BEV50_54 46458
2007 STAD BEV50_54 47410
2008 STAD BEV50_54 47833
2009 STAD BEV50_54 49034
2010 STAD BEV50_54 50121
2011 STAD BEV50_54 51549
2012 STAD BEV50_54 52562
2013 STAD BEV50_54 53696
2014 STAD BEV50_54 54684
2015 STAD BEV50_54 55920
2016 STAD BEV50_54 56049
2017 STAD BEV50_54 56199
2018 STAD BEV50_54 55890
2005 STAD BEV55_59 42453
2006 STAD BEV55_59 44549
2007 STAD BEV55_59 42944
2008 STAD BEV55_59 42335
2009 STAD BEV55_59 42341
2010 STAD BEV55_59 43007
2011 STAD BEV55_59 43600
2012 STAD BEV55_59 44813
2013 STAD BEV55_59 45465
2014 STAD BEV55_59 46961
2015 STAD BEV55_59 48000
2016 STAD BEV55_59 49579
2017 STAD BEV55_59 50382
2018 STAD BEV55_59 51645
2005 STAD BEV5_11 51480
2006 STAD BEV5_11 51478
2007 STAD BEV5_11 51752
2008 STAD BEV5_11 52188
2009 STAD BEV5_11 52914
2010 STAD BEV5_11 53453
2011 STAD BEV5_11 54001
2012 STAD BEV5_11 54108
2013 STAD BEV5_11 54334
2014 STAD BEV5_11 55066
2015 STAD BEV5_11 56028
2016 STAD BEV5_11 56807
2017 STAD BEV5_11 57123
2018 STAD BEV5_11 56857
2005 STAD BEV5_9 37420
2006 STAD BEV5_9 37892
2007 STAD BEV5_9 38305
2008 STAD BEV5_9 38402
2009 STAD BEV5_9 38773
2010 STAD BEV5_9 39091
2011 STAD BEV5_9 39239
2012 STAD BEV5_9 39073
2013 STAD BEV5_9 39449
2014 STAD BEV5_9 40129
2015 STAD BEV5_9 40980
2016 STAD BEV5_9 41635
2017 STAD BEV5_9 41880
2018 STAD BEV5_9 41600
2005 STAD BEV60_64 29511
2006 STAD BEV60_64 29413
2007 STAD BEV60_64 32780
2008 STAD BEV60_64 35590
2009 STAD BEV60_64 37385
2010 STAD BEV60_64 38545
2011 STAD BEV60_64 40686
2012 STAD BEV60_64 39650
2013 STAD BEV60_64 39489
2014 STAD BEV60_64 39584
2015 STAD BEV60_64 40450
2016 STAD BEV60_64 40998
2017 STAD BEV60_64 42193
2018 STAD BEV60_64 42855
2005 STAD BEV65PLUS 83925
2006 STAD BEV65PLUS 83884
2007 STAD BEV65PLUS 83589
2008 STAD BEV65PLUS 83610
2009 STAD BEV65PLUS 84172
2010 STAD BEV65PLUS 85440
2011 STAD BEV65PLUS 86100
2012 STAD BEV65PLUS 89582
2013 STAD BEV65PLUS 92621
2014 STAD BEV65PLUS 95289
2015 STAD BEV65PLUS 97534
2016 STAD BEV65PLUS 100150
2017 STAD BEV65PLUS 102543
2018 STAD BEV65PLUS 105586
2005 STAD BEV65PLUS_P 11.3
2006 STAD BEV65PLUS_P 11.3
2007 STAD BEV65PLUS_P 11.2
2008 STAD BEV65PLUS_P 11.2
2009 STAD BEV65PLUS_P 11.1
2010 STAD BEV65PLUS_P 11.1
2011 STAD BEV65PLUS_P 11
2012 STAD BEV65PLUS_P 11.3
2013 STAD BEV65PLUS_P 11.6
2014 STAD BEV65PLUS_P 11.7
2015 STAD BEV65PLUS_P 11.9
2016 STAD BEV65PLUS_P 12
2017 STAD BEV65PLUS_P 12.1
2018 STAD BEV65PLUS_P 12.4
2005 STAD BEV65_69 23053
2006 STAD BEV65_69 23670
2007 STAD BEV65_69 24081
2008 STAD BEV65_69 24625
2009 STAD BEV65_69 25250
2010 STAD BEV65_69 26135
2011 STAD BEV65_69 26198
2012 STAD BEV65_69 29435
2013 STAD BEV65_69 32045
2014 STAD BEV65_69 33843
2015 STAD BEV65_69 35010
2016 STAD BEV65_69 36973
2017 STAD BEV65_69 36159
2018 STAD BEV65_69 36092
2005 STAD BEV65_74 42388
2006 STAD BEV65_74 42856
2007 STAD BEV65_74 43141
2008 STAD BEV65_74 43483
2009 STAD BEV65_74 44501
2010 STAD BEV65_74 45906
2011 STAD BEV65_74 46756
2012 STAD BEV65_74 50448
2013 STAD BEV65_74 53736
2014 STAD BEV65_74 56214
2015 STAD BEV65_74 58154
2016 STAD BEV65_74 60232
2017 STAD BEV65_74 62219
2018 STAD BEV65_74 64462
2018 STAD BEV65_79 82687
2018 STAD BEV65_79NL 51809
2018 STAD BEV65_79NW 18443
2018 STAD BEV65_79W 12435
2005 STAD BEV70_74 19335
2006 STAD BEV70_74 19186
2007 STAD BEV70_74 19060
2008 STAD BEV70_74 18858
2009 STAD BEV70_74 19251
2010 STAD BEV70_74 19771
2011 STAD BEV70_74 20558
2012 STAD BEV70_74 21013
2013 STAD BEV70_74 21691
2014 STAD BEV70_74 22371
2015 STAD BEV70_74 23144
2016 STAD BEV70_74 23259
2017 STAD BEV70_74 26060
2018 STAD BEV70_74 28370
2005 STAD BEV75PLUS 41537
2006 STAD BEV75PLUS 41028
2007 STAD BEV75PLUS 40448
2008 STAD BEV75PLUS 40127
2009 STAD BEV75PLUS 39671
2010 STAD BEV75PLUS 39534
2011 STAD BEV75PLUS 39344
2012 STAD BEV75PLUS 39134
2013 STAD BEV75PLUS 38885
2014 STAD BEV75PLUS 39075
2015 STAD BEV75PLUS 39380
2016 STAD BEV75PLUS 39918
2017 STAD BEV75PLUS 40324
2018 STAD BEV75PLUS 41124
2005 STAD BEV75PLUS_P 5.6
2006 STAD BEV75PLUS_P 5.5
2007 STAD BEV75PLUS_P 5.4
2008 STAD BEV75PLUS_P 5.4
2009 STAD BEV75PLUS_P 5.2
2010 STAD BEV75PLUS_P 5.1
2011 STAD BEV75PLUS_P 5
2012 STAD BEV75PLUS_P 5
2013 STAD BEV75PLUS_P 4.9
2014 STAD BEV75PLUS_P 4.8
2015 STAD BEV75PLUS_P 4.8
2016 STAD BEV75PLUS_P 4.8
2017 STAD BEV75PLUS_P 4.8
2018 STAD BEV75PLUS_P 4.8
2005 STAD BEV75_79 16856
2006 STAD BEV75_79 16491
2007 STAD BEV75_79 16156
2008 STAD BEV75_79 15914
2009 STAD BEV75_79 15607
2010 STAD BEV75_79 15502
2011 STAD BEV75_79 15484
2012 STAD BEV75_79 15497
2013 STAD BEV75_79 15487
2014 STAD BEV75_79 15967
2015 STAD BEV75_79 16430
2016 STAD BEV75_79 17142
2017 STAD BEV75_79 17598
2018 STAD BEV75_79 18225
2005 STAD BEV80PLUS 24681
2006 STAD BEV80PLUS 24537
2007 STAD BEV80PLUS 24292
2008 STAD BEV80PLUS 24213
2009 STAD BEV80PLUS 24064
2010 STAD BEV80PLUS 24032
2011 STAD BEV80PLUS 23860
2012 STAD BEV80PLUS 23637
2013 STAD BEV80PLUS 23398
2014 STAD BEV80PLUS 23108
2015 STAD BEV80PLUS 22950
2016 STAD BEV80PLUS 22776
2017 STAD BEV80PLUS 22726
2018 STAD BEV80PLUS 22899
2018 STAD BEV80PLUSNL 16719
2018 STAD BEV80PLUSNW 2977
2018 STAD BEV80PLUSW 3203
2005 STAD BEV80PLUS_P 3.3
2006 STAD BEV80PLUS_P 3.3
2007 STAD BEV80PLUS_P 3.3
2008 STAD BEV80PLUS_P 3.2
2009 STAD BEV80PLUS_P 3.2
2010 STAD BEV80PLUS_P 3.1
2011 STAD BEV80PLUS_P 3.1
2012 STAD BEV80PLUS_P 3
2013 STAD BEV80PLUS_P 2.9
2014 STAD BEV80PLUS_P 2.8
2015 STAD BEV80PLUS_P 2.8
2016 STAD BEV80PLUS_P 2.7
2017 STAD BEV80PLUS_P 2.7
2018 STAD BEV80PLUS_P 2.7
2005 STAD BEV80_84 13757
2006 STAD BEV80_84 13260
2007 STAD BEV80_84 12895
2008 STAD BEV80_84 12596
2009 STAD BEV80_84 12312
2010 STAD BEV80_84 12045
2011 STAD BEV80_84 11899
2012 STAD BEV80_84 11749
2013 STAD BEV80_84 11633
2014 STAD BEV80_84 11479
2015 STAD BEV80_84 11459
2016 STAD BEV80_84 11517
2017 STAD BEV80_84 11570
2018 STAD BEV80_84 11662
2005 STAD BEV85_89 7181
2006 STAD BEV85_89 7563
2007 STAD BEV85_89 7683
2008 STAD BEV85_89 7847
2009 STAD BEV85_89 7951
2010 STAD BEV85_89 8113
2011 STAD BEV85_89 7964
2012 STAD BEV85_89 7735
2013 STAD BEV85_89 7535
2014 STAD BEV85_89 7344
2015 STAD BEV85_89 7197
2016 STAD BEV85_89 7080
2017 STAD BEV85_89 7033
2018 STAD BEV85_89 7100
2005 STAD BEV90_94 3045
2006 STAD BEV90_94 3014
2007 STAD BEV90_94 2994
2008 STAD BEV90_94 3017
2009 STAD BEV90_94 3009
2010 STAD BEV90_94 3011
2011 STAD BEV90_94 3166
2012 STAD BEV90_94 3314
2013 STAD BEV90_94 3406
2014 STAD BEV90_94 3454
2015 STAD BEV90_94 3461
2016 STAD BEV90_94 3321
2017 STAD BEV90_94 3215
2018 STAD BEV90_94 3209
2005 STAD BEV95_99 631
2006 STAD BEV95_99 642
2007 STAD BEV95_99 664
2008 STAD BEV95_99 679
2009 STAD BEV95_99 731
2010 STAD BEV95_99 791
2011 STAD BEV95_99 754
2012 STAD BEV95_99 749
2013 STAD BEV95_99 731
2014 STAD BEV95_99 743
2015 STAD BEV95_99 744
2016 STAD BEV95_99 769
2017 STAD BEV95_99 820
2018 STAD BEV95_99 845
2005 STAD BEVANTIL 11523
2006 STAD BEVANTIL 11360
2007 STAD BEVANTIL 11290
2008 STAD BEVANTIL 11440
2009 STAD BEVANTIL 11559
2010 STAD BEVANTIL 11689
2011 STAD BEVANTIL 11777
2012 STAD BEVANTIL 11891
2013 STAD BEVANTIL 11993
2014 STAD BEVANTIL 12088
2015 STAD BEVANTIL 12125
2016 STAD BEVANTIL 12255
2017 STAD BEVANTIL 12262
2018 STAD BEVANTIL 12211
2005 STAD BEVAUTOCH 383897
2006 STAD BEVAUTOCH 382746
2007 STAD BEVAUTOCH 382104
2008 STAD BEVAUTOCH 381374
2009 STAD BEVAUTOCH 381948
2010 STAD BEVAUTOCH 385009
2011 STAD BEVAUTOCH 388035
2012 STAD BEVAUTOCH 390813
2013 STAD BEVAUTOCH 394645
2014 STAD BEVAUTOCH 400093
2015 STAD BEVAUTOCH 402732
2016 STAD BEVAUTOCH 403476
2017 STAD BEVAUTOCH 401687
2018 STAD BEVAUTOCH 398113
2005 STAD BEVBRIEF 2825
2006 STAD BEVBRIEF 3090
2007 STAD BEVBRIEF 2957
2008 STAD BEVBRIEF 3143
2009 STAD BEVBRIEF 3505
2010 STAD BEVBRIEF 3264
2011 STAD BEVBRIEF 3640
2012 STAD BEVBRIEF 4024
2013 STAD BEVBRIEF 4601
2014 STAD BEVBRIEF 5591
2015 STAD BEVBRIEF 6045
2016 STAD BEVBRIEF 7013
2017 STAD BEVBRIEF 7270
2018 STAD BEVBRIEF 7501
2015 STAD BEVDICHT 4994
2016 STAD BEVDICHT 5065
2017 STAD BEVDICHT 5130
2018 STAD BEVDICHT 5186
2005 STAD BEVINST 10939
2006 STAD BEVINST 9752
2007 STAD BEVINST 10289
2008 STAD BEVINST 8623
2009 STAD BEVINST 8371
2010 STAD BEVINST 8085
2011 STAD BEVINST 8130
2012 STAD BEVINST 8091
2013 STAD BEVINST 8127
2014 STAD BEVINST 8340
2015 STAD BEVINST 7964
2016 STAD BEVINST 7988
2017 STAD BEVINST 7882
2018 STAD BEVINST 7430
2005 STAD BEVINST_P 1.5
2006 STAD BEVINST_P 1.3
2007 STAD BEVINST_P 1.4
2008 STAD BEVINST_P 1.2
2009 STAD BEVINST_P 1.1
2010 STAD BEVINST_P 1.1
2011 STAD BEVINST_P 1
2012 STAD BEVINST_P 1
2013 STAD BEVINST_P 1
2014 STAD BEVINST_P 1
2015 STAD BEVINST_P 1
2016 STAD BEVINST_P 1
2017 STAD BEVINST_P 0.9
2018 STAD BEVINST_P 0.9
2005 STAD BEVMAN 366345
2006 STAD BEVMAN 366114
2007 STAD BEVMAN 365872
2008 STAD BEVMAN 367616
2009 STAD BEVMAN 372319
2010 STAD BEVMAN 378297
2011 STAD BEVMAN 384283
2012 STAD BEVMAN 388972
2013 STAD BEVMAN 393336
2014 STAD BEVMAN 399600
2015 STAD BEVMAN 405220
2016 STAD BEVMAN 412317
2017 STAD BEVMAN 418146
2018 STAD BEVMAN 423292
2005 STAD BEVMAROK 64370
2006 STAD BEVMAROK 65426
2007 STAD BEVMAROK 66256
2008 STAD BEVMAROK 67153
2009 STAD BEVMAROK 68099
2010 STAD BEVMAROK 69439
2011 STAD BEVMAROK 70646
2012 STAD BEVMAROK 71460
2013 STAD BEVMAROK 72330
2014 STAD BEVMAROK 73311
2015 STAD BEVMAROK 74210
2016 STAD BEVMAROK 75085
2017 STAD BEVMAROK 75691
2018 STAD BEVMAROK 76104
2005 STAD BEVNW 254331
2006 STAD BEVNW 255169
2007 STAD BEVNW 256258
2008 STAD BEVNW 258494
2009 STAD BEVNW 262759
2010 STAD BEVNW 268211
2011 STAD BEVNW 273151
2012 STAD BEVNW 276392
2013 STAD BEVNW 279077
2014 STAD BEVNW 282067
2015 STAD BEVNW 285416
2016 STAD BEVNW 290806
2017 STAD BEVNW 296684
2018 STAD BEVNW 302298
2005 STAD BEVOVNW 70049
2006 STAD BEVOVNW 70401
2007 STAD BEVOVNW 71269
2008 STAD BEVOVNW 72175
2009 STAD BEVOVNW 74686
2010 STAD BEVOVNW 77832
2011 STAD BEVOVNW 80682
2012 STAD BEVOVNW 82984
2013 STAD BEVOVNW 84854
2014 STAD BEVOVNW 86967
2015 STAD BEVOVNW 90100
2016 STAD BEVOVNW 94638
2017 STAD BEVOVNW 100186
2018 STAD BEVOVNW 105528
2005 STAD BEVSTUD 2791
2006 STAD BEVSTUD 4679
2007 STAD BEVSTUD 5042
2008 STAD BEVSTUD 5112
2009 STAD BEVSTUD 6024
2010 STAD BEVSTUD 5948
2011 STAD BEVSTUD 6762
2012 STAD BEVSTUD 7219
2013 STAD BEVSTUD 7970
2014 STAD BEVSTUD 8814
